Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      20/70          void std::vector<double, std::allocator<double> >::_M_range_initialize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::forward_iterator_tag) [199]
                0.00    0.00      30/70          std::vector<double, std::allocator<double> >::~vector() [126]
[92]     0.0    0.00    0.00      70         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [92]
-----------------------------------------------
                0.00    0.00      10/70          std::vector<double, std::allocator<double> >::erase(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [200]
                0.00    0.00      20/70          Cluster::pick(std::vector<Point, std::allocator<Point> >&) [32]
                0.00    0.00      40/70          std::discrete_distribution<int>::param_type::_M_initialize() [186]
[93]     0.0    0.00    0.00      70         std::vector<double, std::allocator<double> >::begin() [93]
                0.00    0.00      70/400         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [53]
-----------------------------------------------
                0.00    0.00      10/70          double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [212]
                0.00    0.00      60/70          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [151]
[94]     0.0    0.00    0.00      70         double* std::__niter_base<double*>(double*) [94]
-----------------------------------------------
                0.00    0.00      10/60          std::vector<double, std::allocator<double> >::cbegin() const [180]
                0.00    0.00      20/60          std::vector<double, std::allocator<double> >::end() const [132]
                0.00    0.00      30/60          std::vector<double, std::allocator<double> >::begin() const [117]
[95]     0.0    0.00    0.00      60         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [95]
-----------------------------------------------
                0.00    0.00      10/57          void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point const&>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point const&) [193]
                0.00    0.00      47/57          void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point&&) [105]
[96]     0.0    0.00    0.00      57         __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [96]
                0.00    0.00     114/576         __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::base() const [49]
-----------------------------------------------
                0.00    0.00      10/57          void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point const&>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point const&) [193]
                0.00    0.00      47/57          void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point&&) [105]
[97]     0.0    0.00    0.00      57         std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [97]
                0.00    0.00     228/248         std::vector<Point, std::allocator<Point> >::size() const [59]
                0.00    0.00     114/114         std::vector<Point, std::allocator<Point> >::max_size() const [69]
                0.00    0.00      57/74          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [91]
-----------------------------------------------
                0.00    0.00      10/57          void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point const&>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point const&) [193]
                0.00    0.00      47/57          void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point&&) [105]
[98]     0.0    0.00    0.00      57         std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [98]
                0.00    0.00      57/57          std::__new_allocator<Point>::allocate(unsigned long, void const*) [100]
-----------------------------------------------
                0.00    0.00      57/57          std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [90]
[99]     0.0    0.00    0.00      57         std::__new_allocator<Point>::deallocate(Point*, unsigned long) [99]
-----------------------------------------------
                0.00    0.00      57/57          std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [98]
[100]    0.0    0.00    0.00      57         std::__new_allocator<Point>::allocate(unsigned long, void const*) [100]
-----------------------------------------------
                0.00    0.00       8/52          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [231]
                0.00    0.00      20/52          double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [212]
                0.00    0.00      24/52          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<true, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [233]
[101]    0.0    0.00    0.00      52         double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [101]
                0.00    0.00      52/840         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [44]
-----------------------------------------------
                0.00    0.00      20/50          std::vector<double, std::allocator<double> >::reserve(unsigned long) [149]
                0.00    0.00      30/50          std::discrete_distribution<int>::param_type::_M_initialize() [186]
[102]    0.0    0.00    0.00      50         std::vector<double, std::allocator<double> >::size() const [102]
-----------------------------------------------
                0.00    0.00      20/50          std::vector<double, std::allocator<double> >::reserve(unsigned long) [149]
                0.00    0.00      30/50          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [122]
[103]    0.0    0.00    0.00      50         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [103]
                0.00    0.00      30/30          std::__new_allocator<double>::deallocate(double*, unsigned long) [123]
-----------------------------------------------
                0.00    0.00      10/50          std::discrete_distribution<int>::param_type::param_type<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [187]
                0.00    0.00      10/50          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [198]
                0.00    0.00      30/50          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [120]
[104]    0.0    0.00    0.00      50         std::__new_allocator<double>::~__new_allocator() [104]
-----------------------------------------------
                0.00    0.00      47/47          Point& std::vector<Point, std::allocator<Point> >::emplace_back<Point>(Point&&) [79]
[105]    0.0    0.00    0.00      47         void std::vector<Point, std::allocator<Point> >::_M_realloc_insert<Point>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point&&) [105]
                0.00    0.00     141/386         Point&& std::forward<Point>(std::remove_reference<Point>::type&) [54]
